item_x,item_y,optimal_lag,max_ccf,abs_ccf,is_significant
FDXPMYGF,WPQXWHYO,4,0.32827514416406,0.32827514416406,False
AANGBULD,RJCAXSGH,4,0.32824403736055724,0.32824403736055724,False
FITUEHWN,XMKRPGLB,3,0.3280416066684332,0.3280416066684332,False
STZDBITS,ZGJXVMNI,2,-0.32794076997558685,0.32794076997558685,False
AXULOHBQ,BJALXPFS,0,0.3278328945041807,0.3278328945041807,False
LSOIUSXD,MIRCVAMV,6,0.3278046866642039,0.3278046866642039,False
OKMBFVKS,RCBZUSIM,2,0.327729073931447,0.327729073931447,False
SAHWCZNH,WQMVCOEM,0,-0.3276647829993567,0.3276647829993567,False
DDEXPPXU,DNMPSKTB,6,-0.32761051587688267,0.32761051587688267,False
BJALXPFS,GMBFCMIU,6,0.3275981374393224,0.3275981374393224,False
FRHNWLNI,HCDTGMST,6,-0.32753228969106796,0.32753228969106796,False
FQCLOEXA,VBYCLTYZ,6,-0.32738886741369716,0.32738886741369716,False
DNMPSKTB,OXKURKXR,0,0.3273866232940768,0.3273866232940768,False
DEWLVASR,LLHREMKS,1,0.3273565381016147,0.3273565381016147,False
RCBZUSIM,SNHYOVBM,0,0.3273314406762745,0.3273314406762745,False
FITUEHWN,FTSVTTSR,0,0.3272199496831694,0.3272199496831694,False
QJQJSWFU,XMKRPGLB,2,0.3271172777751738,0.3271172777751738,False
BUZIIBYG,RJGPVEXX,0,0.32695605782950543,0.32695605782950543,False
AANGBULD,VMAQSTJE,0,-0.3267900776779791,0.3267900776779791,False
FDXPMYGF,SDWAYPIK,5,0.3267024475849311,0.3267024475849311,False
SUOYXCHP,ZGJXVMNI,1,-0.32658647042642713,0.32658647042642713,False
FTSVTTSR,VUAFAIYJ,1,0.32647263914814445,0.32647263914814445,False
DJBLNPNC,RJGPVEXX,0,0.3263617398662144,0.3263617398662144,False
FWUCPMMW,QVLMOEYE,3,0.3262538647629277,0.3262538647629277,False
AHMDUILJ,IGDVVKUD,0,0.3261396149159786,0.3261396149159786,False
DBWLZWNK,JERHKLYW,4,-0.32603920959754074,0.32603920959754074,False
QRKRBYJL,RAWUKQMJ,0,0.3260091762804315,0.3260091762804315,False
QVLMOEYE,RJCAXSGH,0,-0.3259051991541236,0.3259051991541236,False
EVBVXETX,JPBRUTWP,0,0.32584757075531123,0.32584757075531123,False
ANWUJOKX,KJNSOAHR,3,0.3257783003922366,0.3257783003922366,False
JPBRUTWP,TGOELCAG,4,-0.32576135219803953,0.32576135219803953,False
DJBLNPNC,JPBRUTWP,3,0.32563230284612676,0.32563230284612676,False
PLMZALFA,SNHYOVBM,1,0.3252998072601892,0.3252998072601892,False
HXYSSRXE,ZKENOUDA,0,-0.3252194026224653,0.3252194026224653,False
HCDTGMST,WHPUAOID,6,0.3252150959199589,0.3252150959199589,False
DEWLVASR,UXSPKBJR,3,-0.3250701682633361,0.3250701682633361,False
JBVHSUWY,SDWAYPIK,4,0.3250449423780874,0.3250449423780874,False
FQCLOEXA,QSDCUCLB,1,0.32503986094625087,0.32503986094625087,False
OGAFEHLU,QVLMOEYE,0,0.3249805487211053,0.3249805487211053,False
MBSBZBXA,SUOYXCHP,4,-0.3249463993372036,0.3249463993372036,False
FTSVTTSR,KAGJCHMR,4,0.3249307524708949,0.3249307524708949,False
BTMOEMEP,WBLJNPZQ,1,0.3247693914269444,0.3247693914269444,False
ATLDMDBO,XIFHSOWQ,1,-0.3246742999278172,0.3246742999278172,False
FRHNWLNI,WHPUAOID,3,0.3246113593076217,0.3246113593076217,False
FRHNWLNI,XUOIQPFL,0,0.3246043420653281,0.3246043420653281,False
JBVHSUWY,UGEQLMXM,1,0.3244196083771015,0.3244196083771015,False
LTOYKIML,PLMZALFA,3,0.3242058394590079,0.3242058394590079,False
AXULOHBQ,UXSPKBJR,5,0.32418135078961374,0.32418135078961374,False
XIPPENFQ,ZXERAXWP,0,-0.3241107491239044,0.3241107491239044,False
JERHKLYW,SDWAYPIK,3,-0.3240009897267947,0.3240009897267947,False
GMBFCMIU,OXKURKXR,2,0.3239201375594165,0.3239201375594165,False
PLMZALFA,WPQXWHYO,0,-0.3239075359800873,0.3239075359800873,False
JBVHSUWY,XIFHSOWQ,1,0.3237703045532204,0.3237703045532204,False
VMAQSTJE,ZGJXVMNI,3,-0.32355566577756123,0.32355566577756123,False
JBVHSUWY,QRKRBYJL,6,0.32349786214273146,0.32349786214273146,False
BUZIIBYG,STZDBITS,2,0.3234123931014603,0.3234123931014603,False
AANGBULD,OXKURKXR,6,-0.32340161532414907,0.32340161532414907,False
OXKURKXR,UIFPPCLR,0,0.32335192307706445,0.32335192307706445,False
DJBLNPNC,RAWUKQMJ,6,-0.3233231843396081,0.3233231843396081,False
CCLHWFWF,LLHREMKS,1,0.3232366891612736,0.3232366891612736,False
LPHPPJUG,ZKENOUDA,2,0.32322585024491235,0.32322585024491235,False
BLANHGYY,DNMPSKTB,6,0.32321481065441393,0.32321481065441393,False
DUCMGGNW,KAGJCHMR,3,-0.32318758760400224,0.32318758760400224,False
DDEXPPXU,RCBZUSIM,1,-0.32318551077130214,0.32318551077130214,False
FRHNWLNI,SDWAYPIK,1,0.32307081412811645,0.32307081412811645,False
OXKURKXR,ZXERAXWP,1,-0.32288362279787175,0.32288362279787175,False
DEWLVASR,LSOIUSXD,1,-0.32277164385213586,0.32277164385213586,False
BLANHGYY,UGEQLMXM,1,0.32265761363919854,0.32265761363919854,False
DJBLNPNC,OGAFEHLU,5,0.32264091680490525,0.32264091680490525,False
QVLMOEYE,WBLJNPZQ,3,0.32261044331171485,0.32261044331171485,False
JPBRUTWP,RAWUKQMJ,2,0.322558263486529,0.322558263486529,False
APQGTRMF,EVBVXETX,1,0.322478995435823,0.322478995435823,False
RCBZUSIM,WBLJNPZQ,1,0.3224552788009458,0.3224552788009458,False
AHMDUILJ,JBVHSUWY,1,0.3224035592876539,0.3224035592876539,False
FDXPMYGF,FITUEHWN,6,0.3223467616798676,0.3223467616798676,False
AXULOHBQ,TANNMIMB,1,0.3220670595939193,0.3220670595939193,False
RCBZUSIM,UIFPPCLR,3,0.3216058646234475,0.3216058646234475,False
AHMDUILJ,WQMVCOEM,4,-0.321540518636183,0.321540518636183,False
DUCMGGNW,QJQJSWFU,5,0.3213648410472589,0.3213648410472589,False
OXKURKXR,TGOELCAG,2,-0.320931731030658,0.320931731030658,False
PYZMVUWD,ROACSLMG,2,-0.32087603423033034,0.32087603423033034,False
UIFPPCLR,WBLJNPZQ,0,0.3208634231662883,0.3208634231662883,False
BJALXPFS,SAHWCZNH,6,-0.3205748204493912,0.3205748204493912,False
HCDTGMST,OJIFIHMZ,2,0.32055309922919617,0.32055309922919617,False
GMBFCMIU,UIFPPCLR,0,0.3205274633425328,0.3205274633425328,False
FCYBOAXC,OKMBFVKS,6,-0.32052214191790096,0.32052214191790096,False
BUZIIBYG,RUVXNNVA,2,-0.3204637916336337,0.3204637916336337,False
BJALXPFS,PLMZALFA,2,0.32042812153454603,0.32042812153454603,False
EVBVXETX,PLMZALFA,3,-0.3203903405230734,0.3203903405230734,False
APQGTRMF,QSDCUCLB,5,0.32035203547952046,0.32035203547952046,False
KFQSHBNH,SAAYMURU,6,0.32031449414149055,0.32031449414149055,False
ROACSLMG,WPQXWHYO,0,0.3202427861087511,0.3202427861087511,False
JERHKLYW,VMAQSTJE,2,0.3200564073126061,0.3200564073126061,False
ELQGMQWE,SAHWCZNH,0,-0.3197919318417789,0.3197919318417789,False
STZDBITS,VWMBASNE,6,0.31971516986907705,0.31971516986907705,False
DEWLVASR,FITUEHWN,1,0.31970580549618166,0.31970580549618166,False
GKQIJYDH,SAAYMURU,3,0.31964275371322043,0.31964275371322043,False
DJBLNPNC,DUCMGGNW,1,0.31959731887379494,0.31959731887379494,False
DUCMGGNW,ROACSLMG,3,0.3195683597706822,0.3195683597706822,False
APQGTRMF,RAWUKQMJ,1,0.3194068977042151,0.3194068977042151,False
BJALXPFS,RAWUKQMJ,4,0.3192524442461295,0.3192524442461295,False
AANGBULD,QVLMOEYE,6,-0.3192380457074638,0.3192380457074638,False
LTOYKIML,XIPPENFQ,3,-0.3189756799273643,0.3189756799273643,False
KAGJCHMR,QJQJSWFU,2,-0.31893083163090297,0.31893083163090297,False
DEWLVASR,LRVGFDFM,0,-0.31883839425600236,0.31883839425600236,False
OKMBFVKS,ZCELVYQU,2,-0.3186958379259167,0.3186958379259167,False
LTOYKIML,WBLJNPZQ,3,-0.31865554140731456,0.31865554140731456,False
ELQGMQWE,RAWUKQMJ,5,-0.3186306304981423,0.3186306304981423,False
KJNSOAHR,ZCELVYQU,3,0.3184531714918567,0.3184531714918567,False
QRKRBYJL,SAHWCZNH,1,-0.3183973015835334,0.3183973015835334,False
JSLXRQOK,RCBZUSIM,2,0.3183903786728145,0.3183903786728145,False
APQGTRMF,NAQIHUKZ,0,0.31816702270194386,0.31816702270194386,False
BSRMSVTC,QRKRBYJL,5,0.31795328421435504,0.31795328421435504,False
VBYCLTYZ,VMAQSTJE,0,0.31794519416326567,0.31794519416326567,False
APQGTRMF,ZXERAXWP,0,-0.31792646518396367,0.31792646518396367,False
BEZYMBBT,NAQIHUKZ,4,-0.31777920674849963,0.31777920674849963,False
KFQSHBNH,NZKBIBNU,6,0.31766411015441764,0.31766411015441764,False
SNHYOVBM,YSYHGLQK,0,-0.31763277020470804,0.31763277020470804,False
AANGBULD,JERHKLYW,4,0.31762588729161434,0.31762588729161434,False
BUZIIBYG,LLHREMKS,3,0.31755748908026904,0.31755748908026904,False
WBLJNPZQ,XIPPENFQ,6,-0.3175532412710986,0.3175532412710986,False
APQGTRMF,SAHWCZNH,0,-0.31743462854520516,0.31743462854520516,False
BSRMSVTC,FCYBOAXC,2,-0.317358839920877,0.317358839920877,False
DNMPSKTB,FDXPMYGF,1,0.31730080586445897,0.31730080586445897,False
AHMDUILJ,BSRMSVTC,5,0.3172973430415324,0.3172973430415324,False
RAWUKQMJ,SAHWCZNH,6,-0.31728334807691855,0.31728334807691855,False
GKQIJYDH,QSDCUCLB,3,0.31720805236318705,0.31720805236318705,False
KJNSOAHR,ZGJXVMNI,4,0.3170410371849044,0.3170410371849044,False
BSRMSVTC,DNMPSKTB,2,0.31692890927774403,0.31692890927774403,False
MBSBZBXA,PYZMVUWD,4,-0.31690942772415887,0.31690942772415887,False
GYHKIVQT,WPQXWHYO,1,-0.31682485932660276,0.31682485932660276,False
OGAFEHLU,RCBZUSIM,0,0.31681222483476756,0.31681222483476756,False
FITUEHWN,JSLXRQOK,2,0.31680512303429115,0.31680512303429115,False
JBVHSUWY,UQYUIVVR,1,-0.31669010835880634,0.31669010835880634,False
BUZIIBYG,FITUEHWN,0,0.31662258791892905,0.31662258791892905,False
FITUEHWN,VWMBASNE,6,-0.31657537657188944,0.31657537657188944,False
ANWUJOKX,ROACSLMG,4,0.31654523122998507,0.31654523122998507,False
DEWLVASR,WPQXWHYO,0,0.3160883189905469,0.3160883189905469,False
CCLHWFWF,PYZMVUWD,0,0.31594751136103416,0.31594751136103416,False
JERHKLYW,QKXNTIIB,6,-0.3158149971990259,0.3158149971990259,False
FRHNWLNI,JPBRUTWP,1,0.31573856124480015,0.31573856124480015,False
AXULOHBQ,SAAYMURU,2,0.31560924892057857,0.31560924892057857,False
BEZYMBBT,VMAQSTJE,2,0.3155978716835283,0.3155978716835283,False
DNMPSKTB,ELQGMQWE,1,-0.31547026466781497,0.31547026466781497,False
QVLMOEYE,VUAFAIYJ,3,-0.315262684138721,0.315262684138721,False
PYZMVUWD,ZKENOUDA,0,-0.3152294018729592,0.3152294018729592,False
DBWLZWNK,GYHKIVQT,0,0.31517535953476056,0.31517535953476056,False
AXULOHBQ,XIPPENFQ,5,-0.3150196858376764,0.3150196858376764,False
AHMDUILJ,UQYUIVVR,2,-0.31488771005646177,0.31488771005646177,False
MIRCVAMV,ZXERAXWP,3,-0.3147974781873631,0.3147974781873631,False
KJNSOAHR,VWMBASNE,1,-0.314633067578643,0.314633067578643,False
RJCAXSGH,WHPUAOID,6,0.3144849924962139,0.3144849924962139,False
GKQIJYDH,XIIEJNEE,2,0.3144582188221216,0.3144582188221216,False
APQGTRMF,JSLXRQOK,2,0.31435323740696136,0.31435323740696136,False
AXULOHBQ,FITUEHWN,4,0.3143522386237877,0.3143522386237877,False
UIFPPCLR,ZGJXVMNI,1,-0.31414982998661106,0.31414982998661106,False
QKXNTIIB,VUAFAIYJ,1,-0.3141304888721461,0.3141304888721461,False
ATLDMDBO,RAWUKQMJ,0,0.3140773709777648,0.3140773709777648,False
BJALXPFS,BUZIIBYG,1,-0.31407627824907924,0.31407627824907924,False
JERHKLYW,RUVXNNVA,3,0.31405928655023885,0.31405928655023885,False
OKMBFVKS,XMKRPGLB,3,0.31402840924906555,0.31402840924906555,False
MBSBZBXA,UGEQLMXM,0,-0.31401528131004836,0.31401528131004836,False
QJQJSWFU,VUAFAIYJ,0,-0.31401332903578477,0.31401332903578477,False
QRKRBYJL,RJGPVEXX,1,-0.31381414269228963,0.31381414269228963,False
BSRMSVTC,WHPUAOID,4,0.31374267579830173,0.31374267579830173,False
SUOYXCHP,VWMBASNE,1,0.3137377025108916,0.3137377025108916,False
RJCAXSGH,UGEQLMXM,6,-0.3136827036681125,0.3136827036681125,False
FCYBOAXC,GYHKIVQT,6,-0.3136268417088861,0.3136268417088861,False
LPHPPJUG,LSOIUSXD,3,-0.31331989175883207,0.31331989175883207,False
AANGBULD,APQGTRMF,6,-0.3132850110781438,0.3132850110781438,False
PYZMVUWD,RAWUKQMJ,1,0.3132032057995597,0.3132032057995597,False
OXKURKXR,XIIEJNEE,0,0.3131619585464655,0.3131619585464655,False
FTSVTTSR,ZGJXVMNI,4,0.3131107580754086,0.3131107580754086,False
QKXNTIIB,SNHYOVBM,5,0.31309303861723403,0.31309303861723403,False
DDEXPPXU,SAHWCZNH,2,-0.31303203770581123,0.31303203770581123,False
AANGBULD,HXYSSRXE,6,-0.3130103619829635,0.3130103619829635,False
FRHNWLNI,QSDCUCLB,5,0.31294696142755307,0.31294696142755307,False
BEZYMBBT,RJGPVEXX,4,-0.3129236351653595,0.3129236351653595,False
OXKURKXR,SNHYOVBM,3,0.3128968435082248,0.3128968435082248,False
ROACSLMG,SDWAYPIK,0,0.31283000063913063,0.31283000063913063,False
LTOYKIML,RJGPVEXX,0,0.312745993030725,0.312745993030725,False
DUCMGGNW,JPBRUTWP,6,0.31274307255338407,0.31274307255338407,False
AHMDUILJ,WPQXWHYO,4,-0.3127198592197962,0.3127198592197962,False
OXKURKXR,PYZMVUWD,5,0.3125519236697835,0.3125519236697835,False
EVBVXETX,JBVHSUWY,0,-0.3121954384821247,0.3121954384821247,False
MBSBZBXA,XIPPENFQ,1,0.31210479261306734,0.31210479261306734,False
UGEQLMXM,VUAFAIYJ,2,-0.3119913887580408,0.3119913887580408,False
JERHKLYW,UGEQLMXM,5,-0.31191328985164835,0.31191328985164835,False
PYZMVUWD,WQMVCOEM,4,0.31189551704043783,0.31189551704043783,False
APQGTRMF,LSOIUSXD,2,0.3118032661505335,0.3118032661505335,False
DUCMGGNW,UIFPPCLR,5,0.31163546921832314,0.31163546921832314,False
FRHNWLNI,RJGPVEXX,6,0.31147130678898693,0.31147130678898693,False
BJALXPFS,LLHREMKS,3,0.3113941152954019,0.3113941152954019,False
BUZIIBYG,OGAFEHLU,4,0.3113450693372894,0.3113450693372894,False
MBSBZBXA,RJGPVEXX,1,0.3112427147061144,0.3112427147061144,False
QJQJSWFU,RUVXNNVA,1,-0.3111586570626228,0.3111586570626228,False
CCLHWFWF,FITUEHWN,1,-0.31108844255383883,0.31108844255383883,False
BLANHGYY,SAHWCZNH,5,-0.311018438154944,0.311018438154944,False
BUZIIBYG,QSDCUCLB,3,0.31092337830524197,0.31092337830524197,False
UIFPPCLR,WPQXWHYO,1,-0.3109152946482226,0.3109152946482226,False
APQGTRMF,QKXNTIIB,4,0.3106277943214835,0.3106277943214835,False
UIFPPCLR,XIIEJNEE,0,0.31057782199427225,0.31057782199427225,False
FCYBOAXC,WHPUAOID,1,-0.3105350236639799,0.3105350236639799,False
DEWLVASR,VMAQSTJE,4,-0.31046340412581697,0.31046340412581697,False
ANWUJOKX,JERHKLYW,1,-0.310457549543952,0.310457549543952,False
BSRMSVTC,TGOELCAG,1,0.3101672281280112,0.3101672281280112,False
LSOIUSXD,ZXERAXWP,1,0.3099237761759653,0.3099237761759653,False
LRVGFDFM,VMAQSTJE,0,0.3098815123146419,0.3098815123146419,False
BJALXPFS,UIFPPCLR,0,0.30987271413477485,0.30987271413477485,False
UGEQLMXM,WBLJNPZQ,2,0.30980797772752544,0.30980797772752544,False
LSOIUSXD,XIIEJNEE,5,0.30973646143240435,0.30973646143240435,False
DEWLVASR,GIKPEWTY,1,0.3097077154266198,0.3097077154266198,False
BUZIIBYG,GKQIJYDH,0,0.30963258868983035,0.30963258868983035,False
CCLHWFWF,RAWUKQMJ,5,-0.30960928493188156,0.30960928493188156,False
DEWLVASR,PYZMVUWD,1,-0.30960472181557225,0.30960472181557225,False
KJNSOAHR,QJQJSWFU,5,-0.30956920086935824,0.30956920086935824,False
EVBVXETX,PYZMVUWD,5,-0.30939757391550676,0.30939757391550676,False
EVBVXETX,FITUEHWN,0,0.3093198968154272,0.3093198968154272,False
JERHKLYW,UQYUIVVR,6,0.30923951991206666,0.30923951991206666,False
ELQGMQWE,WBLJNPZQ,0,-0.30923516371321835,0.30923516371321835,False
VMAQSTJE,ZXERAXWP,1,-0.3091993860470573,0.3091993860470573,False
APQGTRMF,QJQJSWFU,5,0.3090528828110901,0.3090528828110901,False
LRVGFDFM,UGEQLMXM,1,0.3089926839193471,0.3089926839193471,False
JBVHSUWY,OJIFIHMZ,3,-0.30898680616299523,0.30898680616299523,False
VBYCLTYZ,ZKENOUDA,0,-0.30896085564610815,0.30896085564610815,False
LLHREMKS,OKMBFVKS,4,-0.3089493637495665,0.3089493637495665,False
AANGBULD,ZCELVYQU,3,0.30892729912070716,0.30892729912070716,False
DDEXPPXU,WBLJNPZQ,6,-0.30852179447803807,0.30852179447803807,False
ELQGMQWE,QRKRBYJL,0,-0.30848467576458866,0.30848467576458866,False
ATLDMDBO,BJALXPFS,2,0.30847809500769907,0.30847809500769907,False
DJBLNPNC,LRVGFDFM,4,0.30846552215850614,0.30846552215850614,False
QJQJSWFU,QVLMOEYE,0,0.30840030055387707,0.30840030055387707,False
XIPPENFQ,ZCELVYQU,2,-0.30823640226414906,0.30823640226414906,False
OKMBFVKS,SAAYMURU,2,-0.3081358444997052,0.3081358444997052,False
JSLXRQOK,OJIFIHMZ,2,0.3081356396416733,0.3081356396416733,False
FWUCPMMW,KFQSHBNH,0,0.3081269981924481,0.3081269981924481,False
GIKPEWTY,LTOYKIML,6,0.30807591635448994,0.30807591635448994,False
DNMPSKTB,LPHPPJUG,2,-0.30802559040903416,0.30802559040903416,False
DBWLZWNK,WHPUAOID,0,-0.30798819539199723,0.30798819539199723,False
FDXPMYGF,LSOIUSXD,4,0.3079309853211899,0.3079309853211899,False
BEZYMBBT,WBLJNPZQ,1,0.30783486748731037,0.30783486748731037,False
ROACSLMG,UXSPKBJR,3,0.3078217991784196,0.3078217991784196,False
JERHKLYW,ROACSLMG,3,-0.30775866205772057,0.30775866205772057,False
DUCMGGNW,IGDVVKUD,1,0.30766809222304786,0.30766809222304786,False
FITUEHWN,IGDVVKUD,2,0.30762243336827844,0.30762243336827844,False
FCYBOAXC,PYZMVUWD,6,-0.30743672944160405,0.30743672944160405,False
RCBZUSIM,TGOELCAG,5,-0.3073482309799966,0.3073482309799966,False
FRHNWLNI,YSYHGLQK,1,-0.30732946525349,0.30732946525349,False
APQGTRMF,DUCMGGNW,0,0.30726715718618774,0.30726715718618774,False
AHMDUILJ,XIFHSOWQ,3,0.3072006201412718,0.3072006201412718,False
FRHNWLNI,LUENUFGA,1,-0.3071921062871999,0.3071921062871999,False
TANNMIMB,YSYHGLQK,5,0.3070797471143285,0.3070797471143285,False
BJALXPFS,DJBLNPNC,3,0.30681544751053724,0.30681544751053724,False
DEWLVASR,VBYCLTYZ,6,-0.30662421797863615,0.30662421797863615,False
GIKPEWTY,OKMBFVKS,6,0.30657073803317353,0.30657073803317353,False
ELQGMQWE,VUAFAIYJ,6,0.3065675102239662,0.3065675102239662,False
XIPPENFQ,XMKRPGLB,5,0.30655501543425606,0.30655501543425606,False
OKMBFVKS,SUOYXCHP,1,-0.30649886046730673,0.30649886046730673,False
JBVHSUWY,LRVGFDFM,6,0.30640529487860213,0.30640529487860213,False
ANWUJOKX,ZKENOUDA,0,-0.3063959272309863,0.3063959272309863,False
JERHKLYW,LSOIUSXD,0,0.30638831708667225,0.30638831708667225,False
JBVHSUWY,QJQJSWFU,2,0.3063551705901983,0.3063551705901983,False
LUENUFGA,VBYCLTYZ,4,-0.30613801297628335,0.30613801297628335,False
RCBZUSIM,SAAYMURU,2,-0.30601399512942423,0.30601399512942423,False
LSOIUSXD,LUENUFGA,0,0.3059760266944644,0.3059760266944644,False
RJGPVEXX,SNHYOVBM,1,-0.30587654811187315,0.30587654811187315,False
DEWLVASR,OJIFIHMZ,1,0.30569286903557896,0.30569286903557896,False
OKMBFVKS,RJGPVEXX,1,-0.3056755927266667,0.3056755927266667,False
OGAFEHLU,WBLJNPZQ,0,0.30537820976794244,0.30537820976794244,False
AHMDUILJ,LSOIUSXD,4,0.30537617772506503,0.30537617772506503,False
LLHREMKS,QJQJSWFU,1,0.3052894438301259,0.3052894438301259,False
BSRMSVTC,WQMVCOEM,1,0.3052599488729458,0.3052599488729458,False
LTOYKIML,WPQXWHYO,4,0.30525456850879834,0.30525456850879834,False
BEZYMBBT,KJNSOAHR,1,-0.3052271298481883,0.3052271298481883,False
BJALXPFS,DDEXPPXU,3,-0.3051410971104165,0.3051410971104165,False
ZCELVYQU,ZGJXVMNI,3,-0.30511986007138847,0.30511986007138847,False
AANGBULD,BJALXPFS,6,-0.3050264452942554,0.3050264452942554,False
VMAQSTJE,YSYHGLQK,2,0.3049703426715151,0.3049703426715151,False
EVBVXETX,OGAFEHLU,0,0.3049680889900354,0.3049680889900354,False
BEZYMBBT,QKXNTIIB,2,-0.3048800219035316,0.3048800219035316,False
GKQIJYDH,JERHKLYW,3,-0.3047453489099225,0.3047453489099225,False
VUAFAIYJ,WHPUAOID,6,-0.3047001397679746,0.3047001397679746,False
ELQGMQWE,XUOIQPFL,1,-0.30468032181457383,0.30468032181457383,False
KEUWZRKO,LTOYKIML,3,0.3046156601850159,0.3046156601850159,False
LLHREMKS,SNHYOVBM,1,0.30455815649797685,0.30455815649797685,False
DUCMGGNW,WBLJNPZQ,0,0.30451778616648406,0.30451778616648406,False
GYHKIVQT,PYZMVUWD,2,0.3044734916226285,0.3044734916226285,False
HCDTGMST,WQMVCOEM,3,0.304427654165548,0.304427654165548,False
OXKURKXR,ROACSLMG,5,0.30439844145331435,0.30439844145331435,False
DDEXPPXU,SAAYMURU,6,-0.30436497905990684,0.30436497905990684,False
BEZYMBBT,GMBFCMIU,0,0.3043552556699285,0.3043552556699285,False
FQCLOEXA,PYZMVUWD,0,-0.30408028937186954,0.30408028937186954,False
FDXPMYGF,VWMBASNE,3,0.30404283420407857,0.30404283420407857,False
QJQJSWFU,YSYHGLQK,0,-0.3038752135942408,0.3038752135942408,False
ANWUJOKX,BJALXPFS,3,0.3038464311518684,0.3038464311518684,False
JBVHSUWY,WPQXWHYO,3,-0.30377520578246325,0.30377520578246325,False
CCLHWFWF,HXYSSRXE,1,0.3036644351951549,0.3036644351951549,False
OXKURKXR,YSYHGLQK,0,-0.30357855419498353,0.30357855419498353,False
LUENUFGA,ROACSLMG,6,-0.3034056468158671,0.3034056468158671,False
FTSVTTSR,MBSBZBXA,5,0.30329827677729937,0.30329827677729937,False
QJQJSWFU,QKXNTIIB,6,0.3031337154546104,0.3031337154546104,False
ANWUJOKX,ZGJXVMNI,1,-0.30312576605092056,0.30312576605092056,False
DNMPSKTB,UIFPPCLR,0,0.3031185045886879,0.3031185045886879,False
JSLXRQOK,UQYUIVVR,4,0.30264645236918064,0.30264645236918064,False
JPBRUTWP,RJCAXSGH,0,-0.302637576782021,0.302637576782021,False
FRHNWLNI,TANNMIMB,3,-0.3026221860505305,0.3026221860505305,False
APQGTRMF,FRHNWLNI,0,0.30247818859096837,0.30247818859096837,False
BEZYMBBT,LPHPPJUG,1,-0.3023914197857361,0.3023914197857361,False
BLANHGYY,OKMBFVKS,5,0.3022543262929642,0.3022543262929642,False
GYHKIVQT,RUVXNNVA,5,-0.30222828715015015,0.30222828715015015,False
BEZYMBBT,XIIEJNEE,2,0.30205477408834547,0.30205477408834547,False
FRHNWLNI,FWUCPMMW,1,0.3020504942221485,0.3020504942221485,False
BSRMSVTC,RCBZUSIM,5,0.3020424174569111,0.3020424174569111,False
AANGBULD,LPHPPJUG,3,0.3020277673933164,0.3020277673933164,False
ATLDMDBO,DEWLVASR,0,-0.30188906425167444,0.30188906425167444,False
FCYBOAXC,QVLMOEYE,6,-0.3018846798027833,0.3018846798027833,False
KEUWZRKO,UQYUIVVR,5,0.30185027388325963,0.30185027388325963,False
RAWUKQMJ,ROACSLMG,6,0.30178267468410575,0.30178267468410575,False
WPQXWHYO,WQMVCOEM,1,0.3016848439946973,0.3016848439946973,False
AHMDUILJ,LUENUFGA,4,0.3015431848359974,0.3015431848359974,False
AHMDUILJ,QSDCUCLB,5,0.30150531184668605,0.30150531184668605,False
DDEXPPXU,LTOYKIML,3,0.3014965994610787,0.3014965994610787,False
BTMOEMEP,GYHKIVQT,0,0.3014292772651669,0.3014292772651669,False
BSRMSVTC,LSOIUSXD,3,0.30136673377933454,0.30136673377933454,False
KFQSHBNH,UGEQLMXM,6,-0.30120721944823015,0.30120721944823015,False
EVBVXETX,FCYBOAXC,0,0.30112807906696193,0.30112807906696193,False
NAQIHUKZ,VUAFAIYJ,0,0.3010657174508204,0.3010657174508204,False
MBSBZBXA,QJQJSWFU,3,-0.3009635257096442,0.3009635257096442,False
LSOIUSXD,VMAQSTJE,2,0.30089063984507003,0.30089063984507003,False
HCDTGMST,VBYCLTYZ,0,-0.3008040347004475,0.3008040347004475,False
ELQGMQWE,ROACSLMG,5,-0.3007025397476014,0.3007025397476014,False
TANNMIMB,UIFPPCLR,0,0.30064152554857243,0.30064152554857243,False
TGOELCAG,UXSPKBJR,1,-0.3005705571828997,0.3005705571828997,False
HXYSSRXE,ROACSLMG,2,0.3005435902792189,0.3005435902792189,False
APQGTRMF,IGDVVKUD,2,0.30038575174757776,0.30038575174757776,False
KFQSHBNH,RAWUKQMJ,1,-0.3003428228656355,0.3003428228656355,False
FDXPMYGF,XMKRPGLB,1,-0.3001481746723021,0.3001481746723021,False
FITUEHWN,UIFPPCLR,1,-0.3000576718963323,0.3000576718963323,False
BSRMSVTC,ZGJXVMNI,1,-0.2999005770165216,0.2999005770165216,False
KFQSHBNH,QVLMOEYE,1,-0.29987878597809986,0.29987878597809986,False
GIKPEWTY,UQYUIVVR,0,0.2996620396786311,0.2996620396786311,False
IGDVVKUD,LUENUFGA,2,-0.29965301327545,0.29965301327545,False
HXYSSRXE,XIFHSOWQ,3,-0.29942558397474744,0.29942558397474744,False
